[admin.py:29] - 2023-09-05 00:11:38,890 - INFO - isUserAdmin - CheckTokenMembership returned: False
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,533 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,533 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,533 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,533 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,534 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,534 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,534 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,534 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,534 - DEBUG - STREAM b'IDAT' 91 766
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,535 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,535 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,535 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,535 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,535 - DEBUG - STREAM b'IDAT' 91 601
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,535 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,535 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,535 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,535 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:190] - 2023-09-24 15:36:04,536 - DEBUG - STREAM b'IDAT' 91 1063
[builder.pyw:422] - 2023-09-24 15:36:16,708 - INFO - Retrieved filename: test-YxRGk
[builder.pyw:394] - 2023-09-24 15:36:16,709 - INFO - Changed filetype: File Options
[builder.pyw:394] - 2023-09-24 15:36:16,709 - INFO - Changed filetype: File Options
[builder.pyw:394] - 2023-09-24 15:36:16,709 - INFO - Changed filetype: File Options
[builder.pyw:425] - 2023-09-24 15:36:19,186 - INFO - Retrieved filename: e
[builder.pyw:391] - 2023-09-24 15:36:19,187 - INFO - Changed filetype: .py
[builder.pyw:445] - 2023-09-24 15:36:19,188 - INFO - Successfully changed config
[admin.py:92] - 2023-09-24 15:36:20,474 - INFO - Process handle <PyHANDLE:1500> returned code 0
[admin.py:29] - 2023-09-24 15:37:31,717 - INFO - isUserAdmin - CheckTokenMembership returned: False
[builder.pyw:603] - 2023-09-24 15:37:31,717 - ERROR - File must be run with admin privileges
[admin.py:70] - 2023-09-24 15:37:31,722 - DEBUG - Defaulting to runAsAdmin command line: ['C:\\Users\\Rob\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe', 'C:\\Users\\Rob\\Downloads\\Luna-Grabber-main\\builder.pyw']
[admin.py:80] - 2023-09-24 15:37:31,722 - INFO - Running command 'C:\\Users\\Rob\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe' - 'C:\\Users\\Rob\\Downloads\\Luna-Grabber-main\\builder.pyw'
[admin.py:29] - 2023-09-24 15:37:33,653 - INFO - isUserAdmin - CheckTokenMembership returned: True
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,746 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,746 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,746 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,746 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,746 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,746 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,746 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,746 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'IDAT' 91 766
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'IDAT' 91 601
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:190] - 2023-09-24 15:37:33,747 - DEBUG - STREAM b'IDAT' 91 1063
[connectionpool.py:1048] - 2023-09-24 15:37:35,104 - DEBUG - Starting new HTTPS connection (1): discord.com:443
[connectionpool.py:546] - 2023-09-24 15:37:35,615 - DEBUG - https://discord.com:443 "GET /api/webhooks/1155513004281057390/-wzItp6EH6bkmfrQCYcUlzjnB8pU1Ykj0TOpEHaxf2-blvsFgJnAdi1XGjmVk5x_P54X HTTP/1.1" 200 None
[connectionpool.py:1048] - 2023-09-24 15:37:35,738 - DEBUG - Starting new HTTPS connection (1): discord.com:443
[connectionpool.py:546] - 2023-09-24 15:37:36,191 - DEBUG - https://discord.com:443 "GET /api/webhooks/1155513004281057390/-wzItp6EH6bkmfrQCYcUlzjnB8pU1Ykj0TOpEHaxf2-blvsFgJnAdi1XGjmVk5x_P54X HTTP/1.1" 200 None
[builder.pyw:425] - 2023-09-24 15:37:40,037 - INFO - Retrieved filename: e
[builder.pyw:391] - 2023-09-24 15:37:40,037 - INFO - Changed filetype: .py
[builder.pyw:445] - 2023-09-24 15:37:40,040 - INFO - Successfully changed config
[admin.py:92] - 2023-09-24 15:37:41,831 - INFO - Process handle <PyHANDLE:1496> returned code 0
[admin.py:29] - 2023-09-24 15:39:14,369 - INFO - isUserAdmin - CheckTokenMembership returned: False
[builder.pyw:603] - 2023-09-24 15:39:14,369 - ERROR - File must be run with admin privileges
[admin.py:70] - 2023-09-24 15:39:14,374 - DEBUG - Defaulting to runAsAdmin command line: ['C:\\Users\\Rob\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe', 'C:\\Users\\Rob\\Downloads\\Luna-Grabber-main\\builder.pyw']
[admin.py:80] - 2023-09-24 15:39:14,375 - INFO - Running command 'C:\\Users\\Rob\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe' - 'C:\\Users\\Rob\\Downloads\\Luna-Grabber-main\\builder.pyw'
[admin.py:29] - 2023-09-24 15:39:16,119 - INFO - isUserAdmin - CheckTokenMembership returned: True
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,211 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,211 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,211 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,211 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'IDAT' 91 766
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,212 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,213 - DEBUG - STREAM b'IDAT' 91 601
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,213 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,213 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,213 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,213 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:190] - 2023-09-24 15:39:16,213 - DEBUG - STREAM b'IDAT' 91 1063
[connectionpool.py:1048] - 2023-09-24 15:39:26,193 - DEBUG - Starting new HTTPS connection (1): discord.com:443
[connectionpool.py:546] - 2023-09-24 15:39:26,694 - DEBUG - https://discord.com:443 "GET /api/webhooks/1155513004281057390/-wzItp6EH6bkmfrQCYcUlzjnB8pU1Ykj0TOpEHaxf2-blvsFgJnAdi1XGjmVk5x_P54X HTTP/1.1" 200 None
[builder.pyw:425] - 2023-09-24 15:39:50,194 - INFO - Retrieved filename: e
[builder.pyw:391] - 2023-09-24 15:39:50,196 - INFO - Changed filetype: .py
[builder.pyw:445] - 2023-09-24 15:39:50,198 - INFO - Successfully changed config
[admin.py:92] - 2023-09-24 15:39:52,644 - INFO - Process handle <PyHANDLE:1568> returned code 0
